condition,task,seed,success,collision,viability,mean_gap,final_gap,architecture_score,boundary_precision,role_accuracy,blanket_accuracy,exact_partition,causal_changes,recovery_delay
diagnostic_only,construct,1016,0,1,0.18533914347267683,26.390636708725978,26.39063670872598,0.029456616605134926,0.7977124115399797,0.6504237288135594,0.7330508474576272,1.0,0,nan
diagnostic_only,construct,1017,0,1,0.1736915960239943,32.355231820713996,32.35523182071401,0.014753626159508525,0.8420950311595838,0.47282608695652173,0.5597826086956522,1.0,0,nan
diagnostic_only,construct,1018,0,1,0.1049265663415082,25.7724461611287,25.772446161128695,0.029056321205082197,0.7283573747953951,0.5397727272727273,0.6363636363636364,0.0,0,nan
diagnostic_only,construct,1019,0,1,0.14339169376196984,26.466448635285346,26.466448635285346,0.030886912828856757,0.8444104069378292,0.3446969696969697,0.4772727272727273,0.0,0,nan
diagnostic_only,stabilize,1000,0,0,0.9512021124960772,3.961092253795217,6.496191296224157,0.37028475025250185,0.8340523890200957,0.7789634146341463,0.823170731707317,0.0,0,nan
diagnostic_only,stabilize,1001,0,0,0.9388773450912185,3.435416127498576,6.402366419429166,0.37052311092776985,0.8248583073290907,0.7042682926829268,0.7591463414634146,1.0,0,nan
diagnostic_only,stabilize,1002,0,0,0.9464568172366191,4.764100939592303,7.972577082583037,0.3015117719577822,0.8167893232796363,0.7164634146341463,0.7987804878048781,1.0,0,nan
diagnostic_only,stabilize,1003,0,0,0.9358586625290966,4.281085388843967,6.750942343946256,0.33544881586646114,0.7800337414449156,0.6310975609756098,0.7347560975609756,0.0,0,nan
diagnostic_only,stabilize,1004,0,0,0.9428837546616894,3.348248621132783,6.239917884838368,0.35850922112421163,0.7820698952921483,0.7469512195121951,0.8048780487804879,0.0,0,nan
diagnostic_only,stabilize,1005,0,0,0.9418240197174589,4.343302192365005,7.268383260692456,0.3359064999164964,0.8332891949840595,0.8064024390243902,0.8597560975609756,0.0,0,nan
diagnostic_only,stabilize,1006,0,0,0.9482809612409702,3.6758094291665353,6.151354554931753,0.3718021047390683,0.8021383149935525,0.7942073170731707,0.8597560975609756,0.0,0,nan
diagnostic_only,stabilize,1007,0,0,0.9502273402756407,3.9443979039186803,7.187569513807372,0.3263847528258106,0.8015305585867272,0.6920731707317073,0.7652439024390244,1.0,0,nan
diagnostic_only,stabilize,1008,0,0,0.9060234419290896,5.458406083642872,9.730202149102512,0.21922755773850436,0.7398041843363452,0.7835365853658537,0.823170731707317,0.0,0,nan
diagnostic_only,stabilize,1009,0,0,0.9349057183576397,8.026865795654967,11.967327186249223,0.17056611195394283,0.7613086597843719,0.7576219512195121,0.8323170731707317,1.0,0,nan
diagnostic_only,stabilize,1010,0,0,0.9229960521733748,5.517899559829161,9.626973700127474,0.24086254854897676,0.8023927051605955,0.7774390243902439,0.8719512195121951,0.0,0,nan
diagnostic_only,stabilize,1011,0,0,0.9539890249131201,5.456696199588968,9.321856007631153,0.25642146970783236,0.8222582000405102,0.8307926829268293,0.875,0.0,0,nan
diagnostic_only,stabilize,1012,0,0,0.942216489110673,5.952145367436606,9.208979625090597,0.25019038783481096,0.7910369126682828,0.8140243902439024,0.8932926829268293,1.0,0,nan
diagnostic_only,stabilize,1013,0,0,0.9039960850191358,7.918544579727266,11.80583010068429,0.16931895827720136,0.7406387768678537,0.7972560975609756,0.8810975609756098,1.0,0,nan
diagnostic_only,stabilize,1014,0,0,0.9313517980384101,5.445278820679706,9.706801375994258,0.23207692204303357,0.7808780949480739,0.6753048780487805,0.7652439024390244,0.0,0,nan
diagnostic_only,stabilize,1015,0,0,0.9643363326174574,6.938771715237207,10.735458125461337,0.21685273246357267,0.829771811089161,0.9039634146341463,0.9207317073170732,1.0,0,nan
diagnostic_only,stabilize,1016,0,0,0.9495753924991447,4.466661699510721,7.792899135316575,0.30161854853790077,0.7989317530125958,0.7926829268292683,0.8414634146341463,1.0,0,nan
diagnostic_only,stabilize,1017,0,0,0.9398619497912948,5.197787082330319,9.471523127801916,0.24473369425122088,0.7995995566074698,0.7103658536585366,0.7378048780487805,0.0,0,nan
diagnostic_only,stabilize,1018,0,0,0.9576556174125452,3.9741074290578946,7.084278460494509,0.3465936048545856,0.8402401413917691,0.7942073170731707,0.8201219512195121,1.0,0,nan
diagnostic_only,stabilize,1019,0,0,0.934480320063462,6.2253261627236585,10.861207347730637,0.21126254774017336,0.8211884173689616,0.7621951219512195,0.8201219512195121,1.0,0,nan
diagnostic_only,transform,1000,0,0,0.875751638734046,0.0,0.0,0.5350064433011353,0.5350064433011353,0.7942073170731707,0.8262195121951219,0.0,0,0.0
diagnostic_only,transform,1001,0,0,0.8823426796841058,0.0,0.0,0.5242138251329777,0.5242138251329777,0.836890243902439,0.9237804878048781,1.0,0,0.0
diagnostic_only,transform,1002,0,0,0.8429302750040795,0.0,0.0,0.4446881824488339,0.4446881824488339,0.8445121951219512,0.9115853658536586,1.0,0,0.0
diagnostic_only,transform,1003,0,0,0.8650943795963466,0.0,0.0,0.5040240085156346,0.5040240085156346,0.8216463414634146,0.8384146341463414,1.0,0,0.0
diagnostic_only,transform,1004,0,0,0.8708080249701243,0.0,0.0,0.49679799807717095,0.49679799807717095,0.7972560975609756,0.8536585365853658,1.0,0,0.0
diagnostic_only,transform,1005,0,0,0.8462310498658406,0.0,0.0,0.47582255934047785,0.47582255934047785,0.6996951219512195,0.8109756097560976,1.0,0,0.0
diagnostic_only,transform,1006,0,0,0.835353229388123,0.0,0.0,0.4544041111250438,0.4544041111250438,0.7896341463414634,0.8567073170731707,1.0,0,0.0
diagnostic_only,transform,1007,0,0,0.8702342415035387,0.0,0.0,0.49949486854466413,0.49949486854466413,0.7957317073170732,0.8475609756097561,1.0,0,0.0
diagnostic_only,transform,1008,0,0,0.8766064046542185,0.0,0.0,0.5296990010550076,0.5296990010550076,0.7698170731707317,0.8170731707317073,1.0,0,0.0
diagnostic_only,transform,1009,0,0,0.8909593727683068,0.0,0.0,0.5427333200840571,0.5427333200840571,0.6570121951219512,0.7225609756097561,0.0,0,0.0
diagnostic_only,transform,1010,0,0,0.8753327759517061,0.0,0.0,0.515157481141981,0.515157481141981,0.8338414634146342,0.8902439024390244,0.0,0,0.0
diagnostic_only,transform,1011,0,0,0.8497311985427884,0.0,0.0,0.48012642254564786,0.48012642254564786,0.788109756097561,0.8445121951219512,1.0,0,0.0
diagnostic_only,transform,1012,0,0,0.8575610016097728,0.0,0.0,0.5156787546694448,0.5156787546694448,0.8628048780487805,0.9085365853658537,1.0,0,0.0
diagnostic_only,transform,1013,0,0,0.8820735278861199,0.0,0.0,0.5156469503090382,0.5156469503090382,0.7560975609756098,0.801829268292683,1.0,0,0.0
diagnostic_only,transform,1014,0,0,0.8153371779252057,0.0,0.0,0.44879071941542914,0.44879071941542914,0.7652439024390244,0.7682926829268293,0.0,0,0.0
diagnostic_only,transform,1015,0,0,0.8541548218557378,0.0,0.0,0.45316559609674645,0.45316559609674645,0.739329268292683,0.8353658536585366,1.0,0,0.0
diagnostic_only,transform,1016,0,0,0.8926330261973948,0.0,0.0,0.540066753611166,0.540066753611166,0.8155487804878049,0.8719512195121951,1.0,0,0.0
diagnostic_only,transform,1017,0,0,0.8111155924074781,0.0,0.0,0.4560709024738434,0.4560709024738434,0.8125,0.8384146341463414,1.0,0,0.0
diagnostic_only,transform,1018,0,0,0.7782360937078144,0.0,0.0,0.4624200382016673,0.4624200382016673,0.7850609756097561,0.8445121951219512,0.0,0,0.0
diagnostic_only,transform,1019,0,0,0.8710938776637511,0.0,0.0,0.5205870048950415,0.5205870048950415,0.760670731707317,0.8140243902439024,0.0,0,0.0
factorized,construct,1000,0,0,0.9556500122497907,13.49770285977964,10.829060588031524,0.21641707385308875,0.8378507792202057,0.625,0.6859756097560976,0.0,2,nan
factorized,construct,1001,0,1,0.1398271428849912,23.578658515446822,20.29100475533025,0.05992000579788473,0.7570172423461641,0.7756410256410257,0.9166666666666666,1.0,1,nan
factorized,construct,1002,1,0,0.9404480519734267,9.821635601323143,0.0,0.8041044859021029,0.8041044859021029,0.4969512195121951,0.5670731707317073,1.0,3,52.0
factorized,construct,1003,1,0,0.9529182508004486,9.131182260584463,0.0,0.818677076902855,0.818677076902855,0.7271341463414634,0.8109756097560976,1.0,3,38.0
factorized,construct,1004,0,1,0.14051615065139453,30.412130937652744,30.412130937652748,0.01712621499311824,0.7667238499365361,0.7977941176470589,0.9191176470588235,1.0,0,nan
